,Date,text_headlines
338,2016-11-23 04:47:00,dow s&p 500 notch third straight record close
339,2016-11-23 04:06:00,urban outfitters earnings suggest the company is a fashion victim
340,2016-11-23 11:29:00,                                                                                                        so about that urban outfitters comebacknever mind
341,2016-11-23 10:13:00,urban outfitters shares down 10percent after late tuesday earnings announcement
342,2016-11-23 07:18:00,urban outfitters stock price target cut to $32 from $40 at wunderlich securities
343,2016-11-23 07:17:00,urban outfitters downgraded to hold from buy at wunderlich securities
344,2016-11-22 08:52:00,urban outfitters shares slip after earnings miss
345,2016-11-22 05:47:00,dow closes above 19000 as stocks log second straight record session
346,2016-11-22 05:31:00,urban outfitters' results miss expectations
347,2016-11-22 04:15:00,urban outfitters shares tank after company misses eps sales expectations
348,2016-11-22 04:09:00,urban outfitters q3 eps 40 cents vs expectations 44 cents
349,2016-11-22 04:08:00,urban outfitters q3 sales $862 million vs expectations $869 million
350,2016-11-22 04:06:00,urban outfitters shares down 5percent after q3 results
351,2016-11-22 02:40:00,questions remain for deere urban outfitters others ahead of earnings
352,2016-11-19 08:00:00,investors to digest stock market feeding frenzy before their turkey
353,2016-11-17 10:28:00,urban outfitters everything’s going swell…but morgan stanley downgraded it anyway
354,2016-11-14 03:39:00,opinion                                                                                                        it may be time to take some trump stock profits
355,2016-11-14 11:28:00,3 stories in 60 seconds samsung and more
356,2016-11-10 11:48:00,urban outfitters potential potential potential
357,2016-11-10 07:29:00,urban outfitters upgraded to buy from hold at wunderlich securities
358,2016-10-31 00:07:00,opinion                                                                                                        is buying a pair of ivanka trump shoes a political endorsement
359,2016-10-03 03:18:00,49 us stocks that surged at least 20percent in the third quarter
360,2016-09-10 02:28:00,wave of profit and sales warnings puts spotlight on new risks companies face
361,2016-09-08 11:34:00,urban outfitters so it’s not bad news
362,2016-09-08 09:25:00,why the ecb’s super mario really needs all his superpowers now
363,2016-09-06 04:42:00,13 retailers that are not only surviving but thriving
364,2016-08-30 07:00:00,what to watch for in abercrombie & fitch earnings
365,2016-08-22 08:48:00,urban outfitters stock slumps 11percent premarket after analyst downgrade
366,2016-08-22 08:48:00,urban outfitters downgraded to neutral from buy at goldman sachs
367,2016-08-19 07:21:00,victoria’s secret and american eagle battle for the bralette business
368,2016-08-18 06:56:00,urban outfitters says selling its own unique line of products is paying off
369,2016-08-17 04:11:00,stocks close slightly higher as fed rate-hike debate rages on
370,2016-08-17 10:35:00,urban outfitters stock fair value target raised to $36 from $31 at mkm partners
371,2016-08-17 10:22:00,urban outfitters upgraded to buy from hold at evercore isi
372,2016-08-17 09:42:00,breaking                    shares of urban outfitters soar 16percent after earnings beat
373,2016-08-17 09:34:00,urban outfitters stock price target raised to $36 from $30 at ubs
374,2016-08-17 09:08:00,urban outfitters' stock soars 12percent premarket on course to open at a 13-month high
375,2016-08-17 08:22:00,buy your insurance now against the boogeymen lurking in this market
376,2016-08-17 07:52:00,urban outfitters shares up 12percent in wednesday premarket trading
377,2016-08-17 07:47:00,urban outfitters stock price valuation range raised to $28-$30 from $24-$26 at wells fargo
378,2016-08-17 07:40:00,urban outfitters stock price target raised to $34 from $29 at rbc capital
379,2016-08-17 07:38:00,urban outfitters stock price target raised to $34 from $29 at wedbush securities
380,2016-08-17 07:32:00,urban outfitters stock price target raised to $31 from $26 at wunderlich securities
381,2016-08-17 07:18:00,urban outfitters stock price target raised to $40 from $35 at stifel nicolaus
382,2016-08-16 05:27:00,urban outfitters profit rises as sales gain
383,2016-08-16 04:15:00,urban outfitters shares up 10percent after earnings beat
384,2016-08-16 04:08:00,urban outfitters q2 eps 66 cents vs forecast 55 cents
385,2016-08-16 04:07:00,urban outfitters q2 sales $891 million vs expectations $886 million
386,2016-08-16 04:06:00,urban outfitters shares up 6percent after earnings
387,2016-08-06 00:04:00,will donald trump and hillary clinton spoil our back-to-school shopping
388,2016-07-25 08:59:00,urban outfitters stock price target raised to $32 from $28 at deutsche bank
389,2016-07-12 07:31:00,earnings season kicks off here’s 5 things you need to know
390,2016-07-08 09:27:00,wells fargo lowers estimates on eight retailers with brexit exposure
391,2016-06-13 10:03:00,wedbush lowers urban outfitters target as ‘tough trends’ continue
392,2016-06-10 01:44:00,urban outfitters stumbles on lower q2 sales
393,2016-06-10 09:42:00,urban outfitters slump 68percent to $2602 to lead s&p 500 decliners in early trade
394,2016-06-10 08:32:00,urban outfitters stock price target cut to $30 from $33 at ubs
395,2016-06-10 08:32:00,a summer panic is starting to brew across markets
396,2016-06-10 08:27:00,urban outfitters stock price target cut to $29 from $32 at rbc capital
397,2016-06-09 05:36:00,urban outfitters warns of weak sales shares fall
398,2016-06-09 04:40:00,urban outfitters shares drop after second-quarter same-store sales warning
399,2016-06-09 04:27:00,urban outfitters shares fall 56percent in after-hours trading
400,2016-06-01 03:17:00,what meteorologists have to say about retailers’ ‘bad weather’ excuse
401,2016-05-25 04:29:00,11 smaller-company stocks set to gain from a strong dollar
402,2016-05-23 02:35:00,since no one is buying clothes here’s what stores are selling instead
403,2016-05-20 00:40:00,urban outfitters upgraded to overweight from equal weight at morgan stanley
404,2016-05-19 09:34:00,breaking                    urban outfitters shares jump almost 125percent to $2766 to lead s&p 500 gainers
405,2016-05-18 06:30:00,urban outfitters reports higher sales
406,2016-05-17 09:14:00,urban outfitters stock price target cut to $30 from $33 at deutsche bank
407,2016-05-07 07:32:00,teen retailers are caught in a ‘perfect bankruptcy storm’
408,2016-04-13 04:00:00,10 companies bucking the depressing profit-margin trend
409,2016-04-01 03:28:00,most stocks rose during the first quarter — surprised
410,2016-04-01 02:53:00,urban outfitters bring the noise
411,2016-04-01 09:35:00,urban outfitters shares rise 35percent at $3421 to lead s&p 500 advancers
412,2016-03-21 11:42:00,premium                                                                                                        charting the s&p 500’s rally to a slight year-to-date gain
413,2016-03-08 05:01:00,us stocks snap 5-day win streak as oil reverses course
414,2016-03-08 01:39:00,urban outfitters ‘past the worst’ as shares rocket 17percent
415,2016-03-08 10:57:00,urban outfitters stock price target raised to $27 from $25 at buckingham research
416,2016-03-08 09:46:00,urban outfitters shares jump 12percent as price target raised by bmo capital
417,2016-03-08 09:15:00,goldman sachs says this rally in commodities is just a mirage
418,2016-03-08 09:13:00,morning movers shake shack tumbles on guidance; urban outfitters gains
419,2016-03-08 09:06:00,urban outfitters stock price target raised to $28 from $22 at bmo capital
420,2016-03-08 08:48:00,urban outfitters stock price target raised to $33 from $23 at ubs
421,2016-03-08 07:50:00,urban outfitters stock price target raised to $30 from $25 at rbc capital
422,2016-03-08 07:48:00,urban outfitters stock price target raised to $32 from $23 at wedbush securities
423,2016-03-08 07:47:00,urban outfitters stock price target raised to $34 from $28 at suntrust robinson humphrey
424,2016-03-08 07:29:00,urban outfitters' stock soars 10percent premarket after q4 results late monday
425,2016-03-08 07:29:00,urban outfitters stock price target raised to $34 from $30 at stifel nicolaus
426,2016-03-08 07:23:00,urban outfitters stock price target raised to $26 from $22 at wunderlich securities
427,2016-03-07 04:42:00,urban outfitters profit falls but tops forecasts
428,2016-03-07 04:19:00,urban outfitters shares rally as earnings beat wall street's expectations
429,2016-03-07 04:09:00,breaking                    urban outfitters jumps 6percent following fourth-quarter earnings
430,2016-03-07 04:07:00,urban outfitters q4 revenue $101 bln vs $101 bln
431,2016-03-07 04:07:00,breaking                    urban outfitters q4 earnings 61c a share vs 60c a share
432,2016-03-07 10:17:00,how ‘panic buying’ could send stock market rally into overdrive
433,2016-03-03 09:41:00,opinion                                                                                                        5 retail-stock landmines to dodge in 2016
434,2016-02-26 03:29:00,9 reasons to celebrate leap day on feb 29
435,2016-02-10 07:49:00,urban outfitters stock price target cut to $23 from $24 at wedbush securities
436,2016-02-09 05:01:00,urban outfitters sales flat for holiday quarter
437,2016-02-09 04:26:00,urban outfitters q4 full-year sales miss estimates
438,2016-02-09 04:14:00,urban outfitters full-year 2015 sales total $34b up from $33b last year; factset consensus $35b
439,2016-02-09 04:12:00,urban outfitters q4 same-store sales decrease 2percent
440,2016-02-09 04:11:00,urban outfitters q4 sales total $101 billion flat with last year; factset estimate $102 billion
441,2016-01-07 04:20:00,urban outfitters says holiday same-store sales fell 2percent for retail segment
442,2016-01-07 04:12:00,urban outfitters reports 2percent same-store sales decrease for retail segment for two months ending dec 31
443,2016-01-07 04:10:00,urban outfitters reports flat total company sales for the two months ending dec 31
444,2015-12-09 02:25:00,urban outfitters “better positioned than most” says citigroup
445,2015-12-03 07:41:00,opinion                                                                                                        10 stocks leading the us market lower
446,2015-11-27 10:42:00,opinion                                                                                                        good news holiday shoppers retailers are desperate
447,2015-11-20 09:41:00,opinion                                                                                                        the grinch already has stolen christmas
448,2015-11-17 03:09:00,urban outfitters has bigger issues than its pizza chain purchase
449,2015-11-17 11:16:00,urban outfitters cheap enough to buy
450,2015-11-17 09:34:00,breaking                    urban outfitters sinks 12percent to lead s&p 500 decliners
451,2015-11-17 09:17:00,stop blaming battered retailers for holding back this market
452,2015-11-17 08:54:00,urban outfitters stock price target cut to $22 from $30 at nomura
453,2015-11-17 08:16:00,urban outfitters stock price target cut to $26 from $33 at mkm partners
454,2015-11-17 08:15:00,urban outfitters stock price target cut to $29 from $38 at credit suisse
455,2015-11-17 08:15:00,urban outfitters stock price target cut to $38 from $50 at jefferies
456,2015-11-17 08:14:00,urban outfitters stock price target cut to $22 from $53 at cantor fitzgerald
457,2015-11-17 08:13:00,urban outfitters downgraded to hold from buy at cantor fitzgerald
458,2015-11-17 08:06:00,urban outfitters stock price target cut to $23 from $32 at rbc capital
459,2015-11-17 08:06:00,urban outfitters downgraded to sector perform from outperform at rbc capital
460,2015-11-17 07:26:00,urban outfitters stock price target cut to $21 from $30 at wedbush securities
461,2015-11-17 07:24:00,urban outfitters stock price target cut to $29 from $38 at suntrust robinson humphrey
462,2015-11-17 07:23:00,urban outfitters stock price target cut to $30 from $40 at stifel nicolaus
463,2015-11-17 07:20:00,urban outfitters stock valuation range cut to $22-$24 from $27-$29 at wells fargo
464,2015-11-17 07:19:00,morning movers wal-mart home depot leap on earnings; urban outfitters tumbles
465,2015-11-17 07:18:00,urban outfitters stock price target cut to $22 from $30 at wunderlich securities
466,2015-11-16 05:52:00,urban outfitters shares fall as sales disappoint
467,2015-11-16 04:33:00,urban outfitters shares drop in after-hours after q3 sales miss estimates
468,2015-11-16 04:15:00,urban outfitters q3 comparable retail segment sales increased 1percent
469,2015-11-16 04:13:00,urban outfitters q3 revenue $8253m vs $8145m last year; factset consensus $8689m
470,2015-11-16 04:11:00,urban outfitters q3 factset consensus 42 cents
471,2015-11-16 04:07:00,urban outfitters q3 eps 42 cents vs 35 cents last year
472,2015-11-16 00:34:00,urban outfitters shares down 9percent after vetri family restaurant acquisition announcement
473,2015-11-16 08:40:00,prepare for a swift painful and temporary pullback with paris attacks in mind
474,2015-11-15 08:00:00,battered retail sector faces another round of earnings reports
475,2015-11-11 02:20:00,why macy’s earnings are bad news for tiffany kors urban outfitters
476,2015-10-22 05:01:00,opinion                                                                                                        jim cramer loses big in this stock-picking test
477,2015-10-20 10:01:00,retailers not ready for wave of online shoppers picking up purchases at stores
478,2015-10-19 08:25:00,urban outfitters downgraded to hold at wunderlich price target dropped to $30
479,2015-10-19 08:08:00,abercrombie & fitch upgraded to hold at wunderlich price target raised to $21
480,2015-10-19 07:55:00,urban outfitters price target lowered to $30 at wunderlich
481,2015-10-19 07:54:00,urban outfitters downgraded to hold from buy at wunderlich
482,2015-10-19 07:50:00,urban outfitters stock price target cut to $30 from $49 at wunderlich securities
483,2015-10-19 07:49:00,urban outfitters downgraded to hold from buy at wunderlich securities
484,2015-10-16 09:31:00,i support gay rights but i really want to eat at chick-fil-a
485,2015-10-14 03:18:00,today’s teens have luxury taste in handbags
486,2015-10-09 10:27:00,urban outfitters asks salaried workers to work weekend shifts without pay
487,2015-10-09 08:38:00,no home run yet in this market rally
488,2015-09-22 03:19:00,goldman’s 25 stocks to consider as global-growth fears grow
489,2015-09-09 06:24:00,british fashion retailer primark aiming for big sales in the us
490,2015-09-08 08:05:00,uk clothing retailer primark makes us debut
491,2015-08-18 06:01:00,yum brands shares rise on new china ceo
492,2015-08-18 08:50:00,why china’s market misfires keep rattling markets
493,2015-08-18 08:06:00,urban outfitters stock price target cut to $40 from $50 at stifel nicolaus
494,2015-08-17 06:12:00,urban outfitters shares volatile after earnings beat
495,2015-08-17 04:48:00,stocks rebound from early losses; dow rises for third session
496,2015-08-17 04:13:00,urban outfitters reports record sales beats on earnings
497,2015-08-16 06:01:00,wal-mart target earnings on tap following strong consumer data
498,2015-07-14 05:57:00,celgene receptos shares rally on $7 billion offer
499,2015-07-14 00:27:00,urban outfitters' stock jumps after jefferies analyst turns bullish
500,2015-07-14 00:12:00,urban outfitters' stock jumps 38percent in midday trade on heels of analyst upgrade
501,2015-07-14 00:11:00,urban outfitters stock price target raised to $50 from $36 at jefferies
502,2015-07-14 00:11:00,urban outfitters upgraded to buy from hold at jefferies
503,2015-06-30 09:32:00,netflix is the standout winner in the second quarter
504,2015-06-18 03:03:00,consumers return $6426 billion in goods each year
505,2015-06-12 03:20:00,urban outfitters are anthropologie concerns overblown
506,2015-06-12 09:42:00,urban outfitters' stock rises 11percent in morning trade after analyst upgrade
507,2015-06-12 09:40:00,urban outfitters stock price target set at $42 at bb&t capital
508,2015-06-12 09:39:00,urban outfitters upgraded to buy from hold at bb&t capital
509,2015-06-01 06:01:00,opinion                                                                                                        jim cramer may want to take this bet on his stock-picking skills
510,2015-05-19 05:17:00,etsy shares fall after results show surprise loss
511,2015-05-19 02:02:00,four investor pet peeves about wall street’s most covered physical retailer
512,2015-05-19 10:43:00,urban outfitters yes there’s an analyst who recommends catching this falling knife
513,2015-05-19 09:32:00,urban outfitters falls 14percent for s&p 500's biggest drop
514,2015-05-19 09:28:00,here’s one key thing stocks need to keep moving higher
515,2015-05-19 07:38:00,urban outfitters stock slumps 15percent as jp morgan downgrades to neutral
516,2015-05-19 07:33:00,urban outfitters shares down 15percent in premarket trade
517,2015-05-19 07:31:00,urban outfitters price target cut to $34 vs $50 at jp morgan
518,2015-05-19 07:30:00,urban outfitters cut to neutral vs overweight at jp morgan
519,2015-05-18 05:44:00,urban outfitters shares drop after earnings miss
520,2015-05-18 04:31:00,urban outfitters' profit sales miss expectations
521,2015-05-18 04:13:00,urban outfitters' stock plunges after profit sales disappoint
522,2015-05-18 04:05:00,urban outfitters' stock tumbled 11percent in after-hours trade after q1 results
523,2015-05-18 04:04:00,urban outfitters q1 same-store sales up 4percent vs factset consensus 52percent
524,2015-05-18 04:03:00,urban outfitters q1 factset eps consensus 30 cents
525,2015-05-18 04:03:00,urban outfitters q1 total sales $739 mln vs $6863 mln; factset consensus $758 mln
526,2015-05-18 04:02:00,urban outfitters q1 net eps 25 cents vs 26 cents a year ago
527,2015-05-18 04:02:00,breaking                    urban outfitters shares drop 10percent after quarterly results
528,2015-05-18 09:09:00,stocks take aim at another record high even as a ‘great reset’ looms
529,2015-05-17 09:00:00,big retailers cap earnings season against backdrop of weak sales
530,2015-05-14 09:31:00,breaking                    urban outfitters shares gain 23percent
531,2015-04-21 08:49:00,corrected                                                                                                        mobius thinks it is time to bail on us stocks but should you listen
532,2015-04-18 08:30:00,i boycott the david h koch theater but my partner doesn’t
533,2015-04-14 09:30:00,breaking                    urban outfitters shares rise 32percent
534,2015-04-13 00:29:00,retailers come under fire for work schedules
535,2015-03-27 01:11:00,these are the top-performing s&p 500 stocks of 2015
536,2015-03-10 06:05:00,google shares dip on cfo retirement announcement
537,2015-03-10 04:45:00,dow suffers biggest point drop in 5 months
538,2015-03-10 03:34:00,yes urban outfitters is up a ton but we upgraded it anyway
539,2015-03-10 02:02:00,rally at urban outfitters still hasn’t convinced wall street
540,2015-03-10 00:09:00,why investors should worry about this bad sign for retailers
541,2015-03-10 10:03:00,the 7-year bull market beckons but europe just might look tastier
542,2015-03-10 09:30:00,breaking                    urban outfitters shares jump 76percent
543,2015-03-10 07:56:00,urban outfitters price target raised to $45 vs $34 at credit suisse
544,2015-03-10 07:52:00,urban outfitters price target raised to $40 vs $33 at barclays
545,2015-03-09 07:11:00,urban outfitters shares rise after earnings top street view
546,2015-03-09 04:41:00,profit at urban outfitters falls 95percent
547,2015-03-09 04:18:00,urban outfitters shares rise after q4 profit tops estimates
548,2015-03-09 04:04:00,urban outfitters shares rise 25percent in after-hours trading
549,2015-03-09 04:03:00,urban outfitters factset q4 eps consensus 57 cents; sales $101 bln
550,2015-03-09 04:03:00,urban outfitters q4 sales $101 bln vs $9059 mln
551,2015-03-09 04:02:00,urban outfitters q4 eps 60 cents vs 59 cents a year ago
552,2015-03-08 07:00:00,good news is bad again economic data in focus this week
553,2015-02-26 04:39:00,urban outfitters announces $20 million share buyback
554,2015-02-13 11:44:00,opinion                                                                                                        week in review musk holocaust chic and homer go into ‘insane mode’
555,2015-02-11 02:51:00,6 of retail’s most offensive clothing designs
556,2015-02-10 09:32:00,breaking                    urban outfitters shares gain 38percent
557,2015-02-09 05:44:00,urban outfitters shares rise after january sales top estimates
558,2015-02-09 04:55:00,urban outfitters shares climb after january same-store sales increase
559,2015-02-09 04:29:00,gap aeropostale raise their outlooks
560,2015-02-09 04:08:00,breaking                    urban outfitters jan same-store sales rise 6percent shares up 4percent
561,2015-01-08 02:09:00,retailers’ ‘strong’ sales figures exaggerated by low expectations
562,2015-01-08 11:42:00,low gas prices boost sales for retailers
563,2015-01-08 08:37:00,american eagle aeropostale urban outfitters rise on profit or sales beat
564,2014-12-11 05:56:00,adobe shares rally on earnings beat
565,2014-12-11 09:31:00,breaking                    urban outfitters shares rally 6percent
566,2014-12-11 09:24:00,urban outfitters' stock rallies after upbeat sales outlook
567,2014-11-24 04:57:00,a fairly valued market may mean gains in 2015
568,2014-11-20 06:27:00,gamestop shares drop on earnings weak outlook
569,2014-11-18 04:41:00,la-z-boy shares rally after earnings beat targets
570,2014-11-18 04:35:00,s&p dow ring up records tuesday
571,2014-11-18 02:38:00,newscast stocks up bad look for urban outfitters
572,2014-11-18 09:32:00,breaking                    urban outfitters slides 66percent following results
573,2014-11-18 09:03:00,bone-chilling temps put the us and the stock market in a deep freeze
574,2014-11-18 07:33:00,urban outfitters stock falls 61percent premarket after q3 results late monday
575,2014-11-17 06:01:00,updates advisories and surprises
576,2014-11-17 04:43:00,urban outfitters slides after earnings miss expectations
577,2014-11-17 04:43:00,urban outfitters profit down 33percent on weaker margins
578,2014-11-17 04:12:00,urban outfitters' stock falls after profit same-store sales miss
579,2014-11-17 04:03:00,urban outfitters' stock falls 25percent in after-hours trade after q3 results
580,2014-11-17 04:03:00,urban outfitters same-store sales down 1percent vs factset consensus of flat
581,2014-11-17 04:02:00,urban outfitters q3 sales up 5percent to $8145 mln vs factset consensus $8112 mln
582,2014-11-17 04:02:00,urban outfitters q3 eps missed factset consensus 41 cents
583,2014-11-17 04:01:00,urban outfitters q3 eps 35 cents vs 47 cents a year
584,2014-11-17 09:11:00,ford may be a buy but us stocks look stretched vs the rest of the world
585,2014-11-17 06:12:00,retailers close out earnings season
586,2014-11-04 01:19:00,investors fear more trouble for michael kors
587,2014-10-20 06:03:00,why the stocks you’re buying now may be the riskiest
588,2014-10-17 04:34:00,us stocks rally; dow snaps 6-day losing streak
589,2014-10-17 09:34:00,breaking                    urban outfitters slumps 14percent worst loser in s&p 500
590,2014-10-17 08:45:00,the danger of giving into market tantrums and a messy apple chart
591,2014-10-17 08:36:00,urban outfitters cut to neutral from buy at janney
592,2014-10-17 08:31:00,urban outfitters slumps 13percent in premarket trading
593,2014-10-17 08:31:00,urban outfitters cut to neutral from buy at janney
594,2014-10-17 08:19:00,morgan stanley climbs after earnings; urban outfitters slides
595,2014-10-16 06:23:00,google amd shares drop as earnings miss
596,2014-10-16 05:05:00,breaking                    urban outfitters shares fall 13percent on sales warning
597,2014-10-16 04:24:00,urban outfitters third-quarter negative sales trend has continued
598,2014-10-16 04:16:00,urban outfitters says third-quarter negative sales trend has continued
599,2014-09-25 08:26:00,10 retailers that are primed for huge sales growth
600,2014-09-15 02:25:00,"newscast urban outfitters explains ""bloody"" shirt"
601,2014-09-11 10:20:00,premium                                                                                                        market technicals bend but don’t break
602,2014-08-19 04:32:00,apple sets record close; loco slides on analyst caution
603,2014-08-18 06:49:00,urban outfitters shares decline on lower margins
604,2014-08-18 06:29:00,newscast stocks rally to start the week
605,2014-08-18 05:23:00,urban outfitters profit falls on higher expenses
606,2014-08-18 04:21:00,urban outfitters profit dips but sales rise
607,2014-08-18 04:15:00,dollar general soars on bid for family dollar
608,2014-08-18 04:10:00,urban outfitters q2 earnings 49 cents a share
609,2014-08-18 04:09:00,urban outfitters q2 revenue $811 million
610,2014-08-07 00:45:00,the consumer isn’t dead after all
611,2014-08-05 00:32:00,newscast good economic news hits stocks
612,2014-08-05 09:40:00,this retailer argues against disclosing data breaches
613,2014-07-01 02:28:00,twitter gains on new cfo; gm sales up in june
614,2014-07-01 09:31:00,breaking                    urban outfitters shares slide 26percent
615,2014-07-01 08:30:00,urban outfitters rating cut on anthropologie slowdown
616,2014-06-18 10:02:00,gap raised by canaccord to buy
617,2014-06-10 03:35:00,radioshack dives on results; tyson extends drop
618,2014-05-29 09:50:00,is apple really more valuable than all these companies
619,2014-05-28 02:59:00,get ready for a major market move
620,2014-05-20 04:51:00,us stocks decline; dow in triple-digit loss
621,2014-05-20 04:31:00,updates advisories and surprises
622,2014-05-20 04:08:00,staples sinks on earnings; gm slides on more recalls
623,2014-05-20 10:23:00,stock market’s biggest risk is scared consumers
624,2014-05-20 09:34:00,breaking                    urban outfitters shares drop 44percent
625,2014-05-20 09:05:00,retail shares tank in premarket on disappointing profit sales
626,2014-05-20 08:55:00,us stock futures waver; home depot results miss mark
627,2014-05-19 05:05:00,urban outfitters shares fall on earnings miss
628,2014-05-19 05:03:00,us stocks gain as apple russell 2000 rise 1percent
629,2014-05-19 04:48:00,home depot staples salesforcecom are stocks to watch
630,2014-05-19 04:28:00,urban outfitters profit down 20percent as costs rise
631,2014-05-19 04:18:00,breaking                    urban outfitters shares fall 4percent after earnings
632,2014-05-19 04:18:00,urban outfitters drops as namesake chain's sales miss
633,2014-05-19 04:04:00,urban outfitters q1 eps misses estimates by one cent
634,2014-05-19 04:04:00,urban outfitters posts flat q1 comparable sales
635,2014-05-19 04:04:00,urban oufitters shares fall 5percent after market
636,2014-05-19 09:23:00,usstock futures fall; eyes on pfizer at&t fed speakers
637,2014-05-18 05:09:00,urban outfitters campbell valspar are stocks to watch
638,2014-05-15 03:34:00,cisco jumps on profit beat; plug power gains on upgrade
639,2014-03-11 04:37:00,us stocks fall; energy stocks sell off
640,2014-03-11 04:31:00,plug power plunges as short seller ridicules stock
641,2014-03-11 09:31:00,breaking                    urban outfitters slides 4percent following results
642,2014-03-11 09:13:00,stock futures rebound in choppy trading
643,2014-03-11 05:30:00,stocks to watch american eagle caesars diamond foods
644,2014-03-10 06:25:00,newscast wall streets slips to start week
645,2014-03-10 05:52:00,urban outfitters shares decline after earnings
646,2014-03-10 05:24:00,breaking                    urban outfitters shares drop 4percent at earnings call
647,2014-03-10 04:20:00,urban outfitters profit tops estimates
648,2014-03-10 06:15:00,stocks to watch boeing mcdonald’s bed bath & beyond
649,2014-03-09 03:00:00,stock caution urged as margin debt levels hit new highs
650,2014-02-11 05:47:00,sprint cvs caremark tripadvisor are stocks to watch
651,2014-02-10 06:55:00,rackspace drops urban outfitters slips after hours
652,2014-02-10 04:11:00,urban outfitters q4 same-store sales rose 1percent
653,2014-02-10 04:06:00,urban outfitters shares down 04percent in evening trade
654,2014-02-10 04:05:00,breaking                    urban outfitters q4 same-store sales rose 1percent
655,2014-02-10 01:22:00,hasbro loews urban outfitters are stocks to watch
656,2014-01-27 01:36:00,2 stocks bucking the downtrend
657,2014-01-27 05:27:00,stocks to watch apple to dominate monday’s earnings
658,2014-01-02 04:23:00,us stocks drop sharply; dow off 135 points
659,2014-01-02 04:15:00,corrected                                                                                                        apple closes lower; b of a rises on analyst call
660,2013-12-26 04:21:00,twitter tesla surge; blackberry slips
661,2013-12-26 04:17:00,us stocks extend record run after labor data
662,2013-12-12 07:39:00,newscast profit warnings are piling up
663,2013-12-11 04:26:00,mastercard visa among top s&p gainers; avon in red
664,2013-12-06 09:18:00,american eagle outfitters 'unsatisfactory' result
665,2013-12-02 04:15:00,ebay outperforms amazon on cyber monday
666,2013-11-24 08:00:00,holiday season ushers in retail stock jitters
667,2013-11-19 04:25:00,best buy falls 11percent on warning; tesla fires in focus
668,2013-11-19 06:00:00,how wal-mart major retailers’ dividends stack up
669,2013-11-19 05:30:00,best buy home depot salesforce are stocks to watch
670,2013-11-18 09:06:00,salesforce shares volatile brocade up after earnings
671,2013-11-18 05:31:00,updates advisories and surprises
672,2013-11-18 04:17:00,urban outfitters posts 18percent higher profit
673,2013-11-18 04:06:00,breaking                    urban outfitters shares rise 2percent after results
674,2013-11-18 04:05:00,urban outfitters q3 revs $774 mln vs $6929 mln
675,2013-11-18 04:04:00,urban outfitters q3 eps 47 cts vs 41 cts
676,2013-11-18 07:40:00,stock futures point to fresh all-time highs for street
677,2013-11-18 06:33:00,salesforce urban outfitters tyson are stocks to watch
678,2013-10-11 04:30:00,jp morgan down a penny after quarterly results
679,2013-10-11 06:15:00,the party’s over for cyclical stocks
680,2013-10-07 04:34:00,apple gains on upgrade; blackberry rallies
681,2013-09-13 07:00:00,are some worker rights worth more than others
682,2013-09-10 04:28:00,apple slides over 2percent as two new iphones unveiled
683,2013-09-10 01:18:00,urban outfitters leads s&p 500 losers
684,2013-09-10 01:07:00,breaking                    urban outfitters down 97percent to $3856 in big volume
685,2013-09-10 09:34:00,urban outfitters hits short-sale circuit breaker
686,2013-09-09 06:55:00,newscast five below is up urban outfitters down
687,2013-08-28 06:22:00,urban outfitters authorizes 10 mln stock buy plan
688,2013-08-23 04:44:00,top 10 not a week for apologies
689,2013-08-20 06:27:00,newscast dow on longest losing streak of the year
690,2013-08-20 04:20:00,us stocks rise after four-session slide
691,2013-08-20 04:18:00,tuesday’s movers penney rallies in volatile trade
692,2013-08-20 02:34:00,newscast gains holding as final hour nears
693,2013-08-20 09:47:00,urban outfitters shares rally 87percent in early trade
694,2013-08-20 09:21:00,urban outfitters shares climb after profit jump
695,2013-08-20 09:06:00,best buy jc penney are stocks to watch tuesday
696,2013-08-19 06:26:00,newscast stocks post fourth straight retreat
697,2013-08-19 05:19:00,urban outfitters shares rise after hours
698,2013-08-19 04:44:00,the next 24 a rush of retail reports
699,2013-08-19 04:30:00,urban outfitters second-quarter net up 25percent
700,2013-08-19 04:04:00,breaking                    urban outfitters shares up 7percent after results
701,2013-08-19 09:22:00,stock futures flat as investors eye fed
702,2013-08-18 04:04:00,jp morgan urban outfitters are stocks to watch
703,2013-08-18 09:35:00,stocks face fed retailers after 3percent drop from records
704,2013-08-06 01:09:00,tuesday’s movers fossil american eagle
705,2013-06-23 05:31:00,facebook is monday’s stock to watch
706,2013-05-21 10:06:00,best buy home depot are tuesday’s stocks to watch
707,2013-05-20 04:48:00,the next 24 eyes on home depot jpm
708,2013-05-20 04:41:00,urban outfitters slips in after-hours trade
709,2013-05-20 04:22:00,urban outfitters first-quarter profit up 39percent
710,2013-05-20 04:03:00,urban outfitters shares fall 2percent after results
711,2013-05-20 09:12:00,stocks to watch campbell soup qihoo
712,2013-04-02 02:19:00,don’t be afraid of these apparel retailers analyst
713,2013-04-02 08:58:00,urban outfitters up on first-quarter sales comment
714,2013-03-11 06:28:00,verifone yum shares advance after hours
715,2013-03-11 05:28:00,urban outfitters doubles profit on sales margins
716,2013-03-11 04:22:00,urban outfitters shares down 27percent after q4 report
717,2013-03-11 07:47:00,stock futures slip; budget worries move into focus
718,2013-03-11 06:38:00,stocks to watch dick’s sporting urban outfitters
